OrderID,OrderDate,ProductID,CustomerID,ProvinceID,Province,Quantity,UnitPrice,Discount
4965,2025-06-17,P007,C0825,112,La Rioja,13,244117.75,0.0
4966,2025-05-27,P013,C0586,101,Buenos Aires,3,36031.15,0.0
4967,2024-01-23,P017,C0797,107,Corrientes,13,114297.19,0.2
4968,2023-02-26,P018,C0446,102,Ciudad Autónoma de Buenos Aires,7,303139.16,0.05
4969,2025-01-27,P030,C0343,113,Mendoza,5,187549.94,0.25
4970,2025-05-16,P020,C1104,118,San Juan,1,543693.53,0.0
4971,2023-06-01,P016,C0212,121,Santa Fe,4,281612.47,0.0
4972,2024-06-29,P006,C1314,121,Santa Fe,14,156823.47,0.0
4973,2023-01-08,P025,C0398,106,Córdoba,2,298060.61,0.0
4974,2023-10-15,P021,C1035,101,Buenos Aires,1,870447.83,0.05
4975,2025-06-19,P018,C0503,114,Misiones,14,319093.85,0.0
4976,2023-05-22,P022,C0025,103,Catamarca,8,483946.63,0.25
4977,2024-11-20,P005,C0066,101,Buenos Aires,2,285299.25,0.0
4978,2023-07-22,P019,C0595,102,Ciudad Autónoma de Buenos Aires,4,23853.08,0.0
4979,2024-10-30,P030,C1303,102,Ciudad Autónoma de Buenos Aires,8,250066.58,0.0
4980,2023-05-03,P025,C0708,120,Santa Cruz,6,268254.55,0.1
4981,2025-07-18,P007,C0088,113,Mendoza,3,231911.86,0.05
4982,2023-10-21,P013,C1314,101,Buenos Aires,13,32428.04,0.1
4983,2023-08-27,P012,C0188,105,Chubut,8,7760.85,0.1
4984,2024-04-23,P025,C0983,101,Buenos Aires,7,283157.58,0.05
4985,2023-05-14,P002,C0120,104,Chaco,5,240595.75,0.1
4986,2024-08-12,P014,C1308,120,Santa Cruz,3,497328.96,0.2
4987,2023-09-22,P014,C1137,111,La Pampa,9,621661.2,0.0
4988,2023-11-22,P003,C1143,101,Buenos Aires,4,66551.76,0.0
4989,2025-07-31,P007,C0875,115,Neuquén,7,219705.98,0.1
4990,2023-10-28,P028,C0113,104,Chaco,5,330098.02,0.0
4991,2023-09-23,P002,C0343,122,Santiago del Estero,1,227229.32,0.15
4992,2025-05-02,P013,C0786,107,Corrientes,5,36031.15,0.0
4993,2023-09-18,P021,C0113,114,Misiones,3,778821.74,0.15
4994,2023-06-28,P013,C0910,102,Ciudad Autónoma de Buenos Aires,7,34229.59,0.05
4995,2024-10-21,P006,C1128,101,Buenos Aires,3,156823.47,0.0
4996,2024-09-16,P007,C1477,120,Santa Cruz,11,231911.86,0.05
4997,2024-12-28,P015,C0247,106,Córdoba,6,790608.63,0.15
4998,2024-02-16,P021,C1017,106,Córdoba,3,687195.65,0.25
4999,2025-04-18,P014,C0946,104,Chaco,15,559495.08,0.1
5000,2024-01-03,P006,C1002,105,Chubut,6,125458.78,0.2
5001,2025-10-16,P017,C0548,123,Tierra del Fuego,12,142871.49,0.0
5002,2025-05-30,P003,C0706,121,Santa Fe,9,59896.58,0.1
5003,2025-06-06,P020,C1008,116,Río Negro,12,543693.53,0.0
5004,2024-02-14,P009,C1345,101,Buenos Aires,9,73225.76,0.0
5005,2023-02-08,P028,C1222,122,Santiago del Estero,6,280583.32,0.15
5006,2025-06-25,P022,C0038,113,Mendoza,13,612999.06,0.05
5007,2025-08-14,P020,C0471,106,Córdoba,3,543693.53,0.0
5008,2025-03-18,P027,C1217,106,Córdoba,11,171444.6,0.0
5009,2024-04-16,P013,C0690,117,Salta,9,36031.15,0.0
5010,2024-09-18,P027,C0493,115,Neuquén,1,154300.14,0.1
5011,2025-05-10,P022,C0430,101,Buenos Aires,9,612999.06,0.05
5012,2024-11-29,P017,C0736,115,Neuquén,15,142871.49,0.0
5013,2023-04-25,P011,C1401,108,Entre Ríos,9,166781.77,0.0
5014,2025-04-21,P022,C1145,117,Salta,10,645262.17,0.0
5015,2024-05-08,P023,C0339,101,Buenos Aires,5,634180.58,0.25
5016,2024-07-27,P016,C1159,104,Chaco,6,281612.47,0.0
5017,2023-01-13,P020,C1195,102,Ciudad Autónoma de Buenos Aires,9,543693.53,0.0
5018,2024-07-23,P011,C1491,112,La Rioja,14,150103.59,0.1
5019,2024-06-07,P009,C0462,109,Formosa,1,73225.76,0.0
5020,2024-07-06,P027,C0746,113,Mendoza,15,162872.37,0.05
5021,2024-11-22,P011,C0949,112,La Rioja,2,166781.77,0.0
5022,2025-07-16,P014,C0374,110,Jujuy,3,497328.96,0.2
5023,2025-09-12,P006,C0048,110,Jujuy,15,148982.3,0.05
5024,2025-07-18,P011,C0182,113,Mendoza,2,166781.77,0.0
5025,2025-08-13,P006,C1092,121,Santa Fe,3,148982.3,0.05
5026,2023-02-15,P021,C0369,102,Ciudad Autónoma de Buenos Aires,11,870447.83,0.05
5027,2023-08-17,P023,C0252,107,Corrientes,7,845574.11,0.0
5028,2025-11-16,P018,C0394,119,San Luis,8,271229.77,0.15
5029,2025-06-04,P008,C1219,118,San Juan,5,427328.99,0.1
5030,2024-03-04,P028,C0354,106,Córdoba,14,280583.32,0.15
5031,2025-05-21,P006,C0050,116,Río Negro,3,125458.78,0.2
5032,2024-10-14,P008,C0095,107,Corrientes,10,474809.99,0.0
5033,2023-03-17,P021,C1179,102,Ciudad Autónoma de Buenos Aires,7,778821.74,0.15
5034,2024-10-08,P023,C1038,109,Formosa,4,845574.11,0.0
5035,2023-12-12,P018,C1474,107,Corrientes,14,287184.46,0.1
5036,2023-11-12,P018,C0955,111,La Pampa,5,319093.85,0.0
5037,2023-01-19,P012,C0706,115,Neuquén,3,7329.69,0.15
5038,2023-01-05,P027,C1211,122,Santiago del Estero,4,162872.37,0.05
5039,2023-03-17,P010,C1413,102,Ciudad Autónoma de Buenos Aires,15,800268.82,0.0
5040,2025-06-25,P022,C1185,121,Santa Fe,4,612999.06,0.05
5041,2025-04-30,P030,C0305,102,Ciudad Autónoma de Buenos Aires,5,225059.92,0.1
5042,2023-07-06,P026,C1234,101,Buenos Aires,8,152788.56,0.1
5043,2023-06-07,P004,C0115,110,Jujuy,5,781716.9,0.0
5044,2023-01-11,P020,C0922,106,Córdoba,5,489324.18,0.1
5045,2023-06-17,P018,C1435,101,Buenos Aires,14,319093.85,0.0
5046,2023-11-10,P028,C1301,121,Santa Fe,7,280583.32,0.15
5047,2025-03-23,P014,C0127,121,Santa Fe,2,559495.08,0.1
5048,2025-07-08,P001,C1254,101,Buenos Aires,9,160800.3,0.05
5049,2024-01-19,P023,C0863,122,Santiago del Estero,11,845574.11,0.0
5050,2025-01-21,P015,C0127,107,Corrientes,6,837115.02,0.1
5051,2025-03-28,P016,C1465,113,Mendoza,6,267531.85,0.05
5052,2023-07-15,P005,C0430,103,Catamarca,4,271034.29,0.05
5053,2023-03-23,P008,C0483,118,San Juan,3,474809.99,0.0
5054,2023-11-25,P030,C0507,102,Ciudad Autónoma de Buenos Aires,8,250066.58,0.0
5055,2023-10-31,P012,C1493,114,Misiones,8,8192.01,0.05
5056,2023-08-13,P022,C1463,121,Santa Fe,3,645262.17,0.0
5057,2023-05-11,P027,C0701,121,Santa Fe,6,171444.6,0.0
5058,2025-07-03,P006,C0982,119,San Luis,1,148982.3,0.05
5059,2023-07-29,P011,C0964,103,Catamarca,8,158442.68,0.05
5060,2024-08-10,P003,C0885,106,Córdoba,3,66551.76,0.0
5061,2023-10-06,P024,C0007,121,Santa Fe,1,76751.03,0.05
5062,2025-04-05,P022,C0148,101,Buenos Aires,6,548472.84,0.15
5063,2024-12-22,P011,C0320,110,Jujuy,15,150103.59,0.1
5064,2023-01-14,P008,C1350,106,Córdoba,5,379847.99,0.2
5065,2025-09-22,P012,C0184,104,Chaco,6,7329.69,0.15
5066,2024-04-15,P027,C0768,117,Salta,15,171444.6,0.0
5067,2023-11-28,P004,C0130,108,Entre Ríos,5,781716.9,0.0
5068,2023-05-07,P022,C1209,121,Santa Fe,10,645262.17,0.0
5069,2025-07-30,P014,C0356,122,Santiago del Estero,14,621661.2,0.0
5070,2025-04-12,P005,C0539,113,Mendoza,7,271034.29,0.05
5071,2025-11-19,P021,C0033,102,Ciudad Autónoma de Buenos Aires,4,733008.7,0.2
5072,2023-01-15,P023,C1288,101,Buenos Aires,1,845574.11,0.0
5073,2025-10-09,P026,C0113,115,Neuquén,11,161276.82,0.05
5074,2023-06-13,P026,C0335,114,Misiones,9,169765.07,0.0
5075,2025-09-02,P004,C1489,114,Misiones,1,742631.06,0.05
5076,2023-09-23,P024,C0312,123,Tierra del Fuego,12,80790.56,0.0
5077,2025-05-11,P023,C1434,107,Corrientes,4,845574.11,0.0
5078,2023-08-07,P023,C1268,117,Salta,7,761016.7,0.1
5079,2023-03-03,P018,C1162,109,Formosa,10,319093.85,0.0
5080,2023-09-30,P002,C0324,108,Entre Ríos,9,227229.32,0.15
5081,2024-04-23,P016,C0907,101,Buenos Aires,2,253451.22,0.1
5082,2025-02-27,P026,C0599,108,Entre Ríos,9,152788.56,0.1
5083,2024-12-27,P016,C0471,117,Salta,9,253451.22,0.1
5084,2025-06-14,P024,C0332,124,Tucumán,10,80790.56,0.0
5085,2023-05-20,P012,C0947,121,Santa Fe,1,8623.17,0.0
5086,2025-01-26,P002,C0369,121,Santa Fe,1,267328.61,0.0
5087,2023-05-21,P027,C1266,101,Buenos Aires,9,171444.6,0.0
5088,2023-11-15,P024,C1237,117,Salta,3,80790.56,0.0
5089,2025-02-23,P019,C0147,107,Corrientes,14,20275.12,0.15
5090,2024-08-17,P021,C0794,102,Ciudad Autónoma de Buenos Aires,7,916260.87,0.0
5091,2025-05-19,P023,C1440,101,Buenos Aires,2,803295.4,0.05
5092,2024-09-21,P003,C0672,108,Entre Ríos,1,59896.58,0.1
5093,2024-02-08,P015,C0142,106,Córdoba,13,930127.8,0.0
5094,2023-07-30,P011,C1043,107,Corrientes,8,150103.59,0.1
5095,2025-10-04,P012,C0105,106,Córdoba,8,8192.01,0.05
5096,2024-09-11,P011,C0767,102,Ciudad Autónoma de Buenos Aires,3,166781.77,0.0
5097,2025-09-05,P001,C1206,117,Salta,13,152337.12,0.1
5098,2025-03-05,P026,C0412,104,Chaco,15,152788.56,0.1
5099,2023-02-07,P003,C0896,121,Santa Fe,13,63224.17,0.05
5100,2024-05-20,P022,C0055,117,Salta,1,612999.06,0.05
5101,2024-10-24,P015,C0341,102,Ciudad Autónoma de Buenos Aires,12,883621.41,0.05
5102,2023-12-12,P017,C0115,121,Santa Fe,7,135727.92,0.05
5103,2025-07-18,P022,C1465,108,Entre Ríos,12,580735.95,0.1
5104,2025-10-09,P020,C0277,109,Formosa,4,543693.53,0.0
5105,2025-04-22,P008,C0925,116,Río Negro,14,403588.49,0.15
5106,2023-11-03,P007,C0349,118,San Juan,10,231911.86,0.05
5107,2023-03-22,P005,C0168,101,Buenos Aires,7,242504.36,0.15
5108,2023-11-09,P015,C1397,114,Misiones,15,883621.41,0.05
5109,2023-08-29,P007,C1453,102,Ciudad Autónoma de Buenos Aires,1,207500.09,0.15
5110,2025-07-23,P025,C1126,102,Ciudad Autónoma de Buenos Aires,8,298060.61,0.0
5111,2024-04-24,P012,C1134,106,Córdoba,4,8192.01,0.05
5112,2025-07-19,P002,C0661,113,Mendoza,5,267328.61,0.0
5113,2024-01-30,P001,C0341,102,Ciudad Autónoma de Buenos Aires,9,152337.12,0.1
5114,2025-04-20,P017,C0360,121,Santa Fe,15,142871.49,0.0
5115,2025-05-13,P012,C0036,101,Buenos Aires,9,8623.17,0.0
5116,2024-07-10,P024,C1007,114,Misiones,7,80790.56,0.0
5117,2023-06-02,P011,C0405,115,Neuquén,5,158442.68,0.05
5118,2023-12-06,P009,C0844,106,Córdoba,4,73225.76,0.0
5119,2024-03-16,P026,C0153,105,Chubut,11,169765.07,0.0
5120,2025-08-26,P024,C1076,101,Buenos Aires,7,80790.56,0.0
5121,2023-05-03,P008,C1439,107,Corrientes,3,379847.99,0.2
5122,2024-05-09,P010,C0152,113,Mendoza,2,800268.82,0.0
5123,2024-02-13,P011,C0761,121,Santa Fe,2,166781.77,0.0
5124,2023-03-10,P020,C1053,101,Buenos Aires,9,543693.53,0.0
5125,2023-05-04,P015,C0348,119,San Luis,10,744102.24,0.2
5126,2025-09-29,P026,C1464,106,Córdoba,10,161276.82,0.05
5127,2023-05-28,P005,C0400,116,Río Negro,1,285299.25,0.0
5128,2025-05-16,P016,C0007,113,Mendoza,12,267531.85,0.05
5129,2023-02-06,P019,C1017,124,Tucumán,7,23853.08,0.0
5130,2025-10-13,P028,C0816,119,San Luis,12,313593.12,0.05
5131,2023-02-22,P023,C0708,101,Buenos Aires,4,845574.11,0.0
5132,2025-03-25,P002,C0919,120,Santa Cruz,7,227229.32,0.15
5133,2023-12-12,P029,C1440,102,Ciudad Autónoma de Buenos Aires,1,720900.56,0.1
5134,2024-01-14,P023,C0576,115,Neuquén,2,718737.99,0.15
5135,2024-09-04,P005,C0407,114,Misiones,2,256769.32,0.1
5136,2025-04-10,P018,C0954,117,Salta,10,319093.85,0.0
5137,2024-07-31,P002,C1301,118,San Juan,15,253962.18,0.05
5138,2023-07-25,P002,C0427,106,Córdoba,2,200496.46,0.25
5139,2023-09-19,P013,C0831,124,Tucumán,15,32428.04,0.1
5140,2023-02-07,P003,C1045,116,Río Negro,4,63224.17,0.05
5141,2024-07-22,P008,C1077,110,Jujuy,12,474809.99,0.0
5142,2024-08-22,P004,C1332,114,Misiones,6,781716.9,0.0
5143,2025-08-30,P009,C1229,106,Córdoba,1,65903.18,0.1
5144,2023-06-22,P012,C0829,106,Córdoba,4,6467.38,0.25
5145,2024-09-02,P008,C0717,121,Santa Fe,11,474809.99,0.0
5146,2025-02-20,P026,C0104,101,Buenos Aires,9,144300.31,0.15
5147,2025-01-22,P024,C0246,115,Neuquén,13,76751.03,0.05
5148,2025-10-20,P012,C0678,121,Santa Fe,3,8192.01,0.05
5149,2023-12-30,P004,C0574,113,Mendoza,14,781716.9,0.0
5150,2025-03-19,P020,C0051,106,Córdoba,4,489324.18,0.1
5151,2025-07-05,P018,C0852,105,Chubut,15,271229.77,0.15
5152,2023-07-27,P017,C0882,106,Córdoba,3,121440.77,0.15
5153,2025-02-28,P019,C0512,101,Buenos Aires,13,22660.43,0.05
5154,2024-11-12,P020,C0417,101,Buenos Aires,6,489324.18,0.1
5155,2024-08-11,P025,C1151,103,Catamarca,6,298060.61,0.0
5156,2024-06-14,P026,C1396,101,Buenos Aires,3,127323.8,0.25
5157,2024-10-18,P025,C0149,118,San Juan,15,298060.61,0.0
5158,2023-04-11,P024,C0800,124,Tucumán,13,76751.03,0.05
5159,2025-09-08,P025,C0147,101,Buenos Aires,14,268254.55,0.1
5160,2023-03-08,P028,C0306,113,Mendoza,14,330098.02,0.0
5161,2024-10-12,P001,C1106,116,Río Negro,3,160800.3,0.05
5162,2024-06-17,P013,C0833,101,Buenos Aires,12,32428.04,0.1
5163,2025-03-11,P026,C0655,106,Córdoba,9,144300.31,0.15
5164,2024-11-04,P010,C0317,101,Buenos Aires,15,760255.38,0.05
5165,2023-01-05,P007,C1203,113,Mendoza,12,244117.75,0.0
5166,2025-05-14,P022,C0489,121,Santa Fe,7,612999.06,0.05
5167,2024-07-20,P019,C0592,104,Chaco,6,23853.08,0.0
5168,2025-07-15,P025,C0258,102,Ciudad Autónoma de Buenos Aires,6,283157.58,0.05
5169,2024-02-17,P015,C0434,106,Córdoba,9,744102.24,0.2
5170,2023-11-21,P025,C0553,102,Ciudad Autónoma de Buenos Aires,5,298060.61,0.0
5171,2024-12-15,P001,C0552,124,Tucumán,15,135410.78,0.2
5172,2024-07-30,P026,C0933,115,Neuquén,14,169765.07,0.0
5173,2025-01-18,P014,C0420,122,Santiago del Estero,3,559495.08,0.1
5174,2024-07-16,P009,C0770,110,Jujuy,10,73225.76,0.0
5175,2025-05-23,P015,C0780,108,Entre Ríos,9,790608.63,0.15
5176,2024-10-22,P007,C0169,113,Mendoza,14,244117.75,0.0
5177,2023-05-04,P025,C0710,106,Córdoba,10,283157.58,0.05
5178,2025-02-28,P021,C1491,101,Buenos Aires,8,824634.78,0.1
5179,2024-07-11,P019,C1203,122,Santiago del Estero,9,23853.08,0.0
5180,2025-08-23,P019,C1389,108,Entre Ríos,12,23853.08,0.0
5181,2024-05-18,P024,C0442,117,Salta,9,72711.5,0.1
5182,2024-05-01,P006,C0055,118,San Juan,3,141141.12,0.1
5183,2024-12-25,P012,C0419,116,Río Negro,14,8623.17,0.0
5184,2024-12-25,P002,C0768,116,Río Negro,15,267328.61,0.0
5185,2023-09-11,P023,C0700,101,Buenos Aires,3,761016.7,0.1
5186,2025-11-10,P013,C0175,121,Santa Fe,9,30626.48,0.15
5187,2023-12-01,P026,C0963,119,San Luis,14,152788.56,0.1
5188,2024-08-07,P014,C0131,102,Ciudad Autónoma de Buenos Aires,1,528412.02,0.15
5189,2023-12-07,P016,C1237,123,Tierra del Fuego,13,281612.47,0.0
5190,2024-02-02,P025,C0392,102,Ciudad Autónoma de Buenos Aires,10,253351.52,0.15
5191,2023-07-29,P013,C0324,101,Buenos Aires,12,34229.59,0.05
5192,2025-11-07,P017,C0228,101,Buenos Aires,2,142871.49,0.0
5193,2024-11-13,P010,C0365,101,Buenos Aires,14,720241.94,0.1
5194,2024-04-05,P025,C0965,111,La Pampa,3,298060.61,0.0
5195,2024-04-28,P001,C1387,102,Ciudad Autónoma de Buenos Aires,10,160800.3,0.05
5196,2025-01-19,P018,C0864,121,Santa Fe,14,271229.77,0.15
5197,2025-06-17,P006,C0550,113,Mendoza,15,141141.12,0.1
5198,2024-04-20,P011,C0263,115,Neuquén,2,158442.68,0.05
5199,2025-03-03,P001,C1006,115,Neuquén,3,135410.78,0.2
5200,2023-11-30,P008,C1156,124,Tucumán,2,474809.99,0.0
5201,2024-05-04,P014,C0040,112,La Rioja,13,590578.14,0.05
5202,2023-06-20,P002,C0129,101,Buenos Aires,14,267328.61,0.0
5203,2023-09-22,P028,C0061,104,Chaco,12,297088.22,0.1
5204,2023-05-29,P020,C1268,102,Ciudad Autónoma de Buenos Aires,14,489324.18,0.1
5205,2023-09-28,P006,C1128,113,Mendoza,4,156823.47,0.0
5206,2024-03-07,P015,C0833,101,Buenos Aires,7,837115.02,0.1
5207,2024-08-14,P010,C1173,121,Santa Fe,9,760255.38,0.05
5208,2024-06-11,P013,C0262,103,Catamarca,2,32428.04,0.1
5209,2023-08-17,P029,C1049,102,Ciudad Autónoma de Buenos Aires,3,760950.59,0.05
5210,2025-11-06,P016,C1232,117,Salta,9,253451.22,0.1
5211,2025-11-08,P020,C1275,106,Córdoba,11,434954.82,0.2
5212,2024-09-05,P004,C0176,107,Corrientes,1,664459.36,0.15
5213,2023-03-07,P022,C0335,101,Buenos Aires,15,483946.63,0.25
5214,2025-05-01,P024,C0961,101,Buenos Aires,15,76751.03,0.05
5215,2024-06-26,P004,C0236,106,Córdoba,7,742631.06,0.05
5216,2024-07-24,P016,C0007,117,Salta,4,253451.22,0.1
5217,2025-07-30,P019,C0233,113,Mendoza,5,21467.77,0.1
5218,2023-12-16,P016,C0775,115,Neuquén,15,281612.47,0.0
5219,2023-01-11,P023,C0261,111,La Pampa,10,845574.11,0.0
5220,2024-12-18,P002,C1234,104,Chaco,15,267328.61,0.0
5221,2024-09-21,P013,C1004,121,Santa Fe,15,36031.15,0.0
5222,2025-03-08,P005,C0636,102,Ciudad Autónoma de Buenos Aires,3,256769.32,0.1
5223,2025-03-22,P020,C0698,106,Córdoba,5,543693.53,0.0
5224,2024-11-20,P029,C0727,106,Córdoba,12,720900.56,0.1
5225,2024-09-23,P008,C0103,103,Catamarca,3,427328.99,0.1
5226,2025-02-19,P004,C0996,116,Río Negro,15,664459.36,0.15
5227,2025-07-26,P012,C0437,101,Buenos Aires,5,8623.17,0.0
5228,2024-07-24,P016,C1239,102,Ciudad Autónoma de Buenos Aires,10,281612.47,0.0
5229,2023-04-20,P004,C1052,101,Buenos Aires,3,781716.9,0.0
5230,2024-06-11,P009,C1477,106,Córdoba,1,69564.47,0.05
5231,2025-02-22,P011,C0718,124,Tucumán,12,158442.68,0.05
5232,2023-03-13,P013,C1476,105,Chubut,11,36031.15,0.0
5233,2025-03-08,P015,C0934,117,Salta,2,930127.8,0.0
5234,2024-04-08,P008,C1437,102,Ciudad Autónoma de Buenos Aires,9,474809.99,0.0
5235,2025-07-09,P013,C1237,102,Ciudad Autónoma de Buenos Aires,2,34229.59,0.05
5236,2024-04-18,P021,C1113,101,Buenos Aires,11,778821.74,0.15
5237,2025-10-28,P006,C1364,106,Córdoba,1,117617.6,0.25
5238,2025-04-23,P010,C1371,120,Santa Cruz,11,800268.82,0.0
5239,2025-05-01,P006,C0855,101,Buenos Aires,11,156823.47,0.0
5240,2023-06-09,P028,C0430,116,Río Negro,8,313593.12,0.05
5241,2024-01-06,P028,C0210,102,Ciudad Autónoma de Buenos Aires,9,297088.22,0.1
5242,2024-09-24,P013,C0901,106,Córdoba,2,27023.36,0.25
5243,2025-09-06,P017,C1205,106,Córdoba,13,128584.34,0.1
5244,2024-03-14,P023,C1305,101,Buenos Aires,6,803295.4,0.05
5245,2024-07-10,P012,C1038,114,Misiones,11,7760.85,0.1
5246,2023-10-26,P028,C0215,101,Buenos Aires,9,264078.42,0.2
5247,2024-02-21,P011,C0535,115,Neuquén,3,133425.42,0.2
5248,2025-03-19,P004,C1221,109,Formosa,15,664459.36,0.15
5249,2024-05-28,P019,C1468,101,Buenos Aires,14,22660.43,0.05
5250,2023-09-15,P014,C0487,124,Tucumán,12,590578.14,0.05
5251,2024-08-24,P005,C1388,124,Tucumán,8,271034.29,0.05
5252,2024-03-07,P022,C1256,121,Santa Fe,12,483946.63,0.25
5253,2025-11-17,P012,C1248,121,Santa Fe,6,8623.17,0.0
5254,2025-03-07,P015,C0645,106,Córdoba,4,883621.41,0.05
5255,2025-08-12,P027,C0482,118,San Juan,2,171444.6,0.0
5256,2023-08-07,P023,C1319,108,Entre Ríos,3,803295.4,0.05
5257,2025-03-18,P004,C0106,104,Chaco,13,703545.21,0.1
5258,2025-11-02,P003,C1402,102,Ciudad Autónoma de Buenos Aires,10,59896.58,0.1
5259,2025-06-26,P016,C1063,103,Catamarca,13,281612.47,0.0
5260,2023-12-12,P029,C0667,121,Santa Fe,14,801000.62,0.0
5261,2023-02-27,P013,C0321,113,Mendoza,12,36031.15,0.0
5262,2024-12-06,P010,C0248,116,Río Negro,3,760255.38,0.05
5263,2025-03-24,P004,C0967,106,Córdoba,8,781716.9,0.0
5264,2024-03-23,P008,C0295,101,Buenos Aires,9,474809.99,0.0
5265,2024-04-16,P006,C0164,106,Córdoba,1,148982.3,0.05
5266,2025-08-16,P014,C1422,108,Entre Ríos,1,559495.08,0.1
5267,2023-09-12,P022,C0458,112,La Rioja,12,516209.74,0.2
5268,2023-12-14,P001,C0427,121,Santa Fe,4,169263.47,0.0
5269,2025-10-31,P009,C0492,124,Tucumán,4,69564.47,0.05
5270,2025-04-13,P026,C0308,113,Mendoza,4,161276.82,0.05
5271,2023-12-02,P028,C0282,106,Córdoba,7,297088.22,0.1
5272,2025-01-18,P024,C0474,123,Tierra del Fuego,5,76751.03,0.05
5273,2025-01-15,P018,C1323,113,Mendoza,2,303139.16,0.05
5274,2023-04-26,P015,C1234,115,Neuquén,4,930127.8,0.0
5275,2024-12-22,P030,C1196,122,Santiago del Estero,15,250066.58,0.0
5276,2024-06-05,P025,C0925,101,Buenos Aires,2,268254.55,0.1
5277,2024-10-05,P020,C1059,102,Ciudad Autónoma de Buenos Aires,12,434954.82,0.2
5278,2024-02-26,P025,C1158,121,Santa Fe,7,298060.61,0.0
5279,2024-05-14,P030,C1500,103,Catamarca,4,212556.59,0.15
5280,2024-04-16,P018,C0768,110,Jujuy,6,319093.85,0.0
5281,2024-06-09,P010,C0771,124,Tucumán,12,800268.82,0.0
5282,2024-10-09,P023,C0644,106,Córdoba,8,845574.11,0.0
5283,2024-11-29,P001,C0386,102,Ciudad Autónoma de Buenos Aires,14,135410.78,0.2
5284,2025-01-20,P008,C1276,120,Santa Cruz,14,451069.49,0.05
5285,2025-01-24,P003,C0412,114,Misiones,11,66551.76,0.0
5286,2024-02-09,P007,C1185,123,Tierra del Fuego,4,195294.2,0.2
5287,2023-02-18,P019,C1091,102,Ciudad Autónoma de Buenos Aires,1,23853.08,0.0
5288,2025-09-29,P030,C0542,123,Tierra del Fuego,1,200053.26,0.2
5289,2023-07-14,P023,C0036,108,Entre Ríos,12,845574.11,0.0
5290,2024-01-26,P019,C0774,101,Buenos Aires,7,21467.77,0.1
5291,2025-08-09,P028,C0607,120,Santa Cruz,6,313593.12,0.05
5292,2025-07-03,P003,C0033,109,Formosa,10,66551.76,0.0
5293,2025-05-25,P025,C0239,105,Chubut,5,283157.58,0.05
5294,2024-08-27,P009,C0115,116,Río Negro,3,69564.47,0.05
5295,2024-12-11,P014,C1222,116,Río Negro,6,590578.14,0.05
5296,2023-06-10,P004,C1457,121,Santa Fe,11,781716.9,0.0
5297,2024-05-11,P024,C0138,102,Ciudad Autónoma de Buenos Aires,4,72711.5,0.1
5298,2023-08-07,P025,C1388,104,Chaco,2,298060.61,0.0
5299,2023-04-02,P006,C0430,113,Mendoza,3,156823.47,0.0
5300,2023-07-10,P002,C0693,116,Río Negro,9,253962.18,0.05
5301,2023-04-24,P004,C1102,103,Catamarca,10,781716.9,0.0
5302,2023-01-21,P007,C0983,106,Córdoba,6,244117.75,0.0
5303,2023-06-12,P003,C0164,120,Santa Cruz,3,66551.76,0.0
5304,2025-04-06,P029,C0897,108,Entre Ríos,12,801000.62,0.0
5305,2025-04-11,P023,C0399,109,Formosa,3,761016.7,0.1
5306,2023-10-08,P026,C1246,121,Santa Fe,2,169765.07,0.0
5307,2025-08-09,P020,C1013,124,Tucumán,5,543693.53,0.0
5308,2024-06-30,P016,C0826,105,Chubut,13,281612.47,0.0
5309,2023-07-31,P005,C1288,116,Río Negro,5,271034.29,0.05
5310,2023-05-10,P010,C1163,101,Buenos Aires,9,680228.5,0.15
5311,2025-02-24,P016,C0628,122,Santiago del Estero,4,267531.85,0.05
5312,2023-08-28,P020,C0707,102,Ciudad Autónoma de Buenos Aires,11,543693.53,0.0
5313,2025-08-01,P011,C0879,118,San Juan,14,150103.59,0.1
5314,2025-09-18,P026,C1429,123,Tierra del Fuego,10,169765.07,0.0
5315,2023-05-26,P015,C0194,106,Córdoba,5,930127.8,0.0
5316,2024-11-05,P008,C1188,101,Buenos Aires,6,427328.99,0.1
5317,2024-10-07,P015,C1253,105,Chubut,2,930127.8,0.0
5318,2023-03-23,P024,C1162,101,Buenos Aires,12,76751.03,0.05
5319,2025-11-09,P022,C0831,101,Buenos Aires,15,645262.17,0.0
5320,2025-05-11,P020,C0561,121,Santa Fe,4,543693.53,0.0
5321,2024-11-14,P008,C1467,121,Santa Fe,13,474809.99,0.0
5322,2023-02-15,P006,C1498,102,Ciudad Autónoma de Buenos Aires,15,156823.47,0.0
5323,2024-10-20,P019,C0464,109,Formosa,1,20275.12,0.15
5324,2025-04-08,P010,C0165,106,Córdoba,10,760255.38,0.05
5325,2023-01-07,P026,C0413,101,Buenos Aires,15,161276.82,0.05
5326,2024-02-20,P024,C1113,102,Ciudad Autónoma de Buenos Aires,8,72711.5,0.1
5327,2025-01-25,P022,C0125,104,Chaco,3,580735.95,0.1
5328,2024-06-08,P028,C1483,103,Catamarca,15,297088.22,0.1
5329,2023-03-06,P013,C1443,102,Ciudad Autónoma de Buenos Aires,12,36031.15,0.0
5330,2024-02-26,P024,C1303,117,Salta,12,64632.45,0.2
5331,2023-01-30,P003,C0277,101,Buenos Aires,4,66551.76,0.0
5332,2024-06-26,P025,C0910,101,Buenos Aires,1,238448.49,0.2
5333,2024-08-21,P006,C0619,106,Córdoba,9,156823.47,0.0
